Date,Open,High,Low,Close,Adj Close,Volume
2003-07-15,13.150000,13.150000,13.150000,13.150000,13.150000,0
2003-07-16,13.150000,13.150000,13.150000,13.150000,13.150000,0
2003-07-17,13.100000,13.350000,13.100000,13.350000,13.350000,2900
2003-07-18,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-21,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-22,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-23,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-24,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-25,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-28,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-29,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-30,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-07-31,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-01,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-04,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-05,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-06,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-07,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-08,13.350000,13.350000,13.350000,13.350000,13.350000,2000
2003-08-11,13.250000,13.300000,13.250000,13.300000,13.300000,400
2003-08-12,13.300000,13.300000,13.250000,13.290000,13.290000,4500
2003-08-13,13.250000,13.350000,13.250000,13.350000,13.350000,2900
2003-08-14,13.300000,13.300000,13.290000,13.290000,13.290000,2400
2003-08-15,13.350000,13.350000,13.350000,13.350000,13.350000,500
2003-08-18,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-19,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-20,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-21,13.350000,13.350000,13.350000,13.350000,13.350000,0
2003-08-22,13.700000,13.700000,13.700000,13.700000,13.700000,400
2003-08-25,13.700000,13.700000,13.700000,13.700000,13.700000,0
2003-08-26,13.700000,13.700000,13.700000,13.700000,13.700000,0
2003-08-27,13.700000,13.700000,13.700000,13.700000,13.700000,0
2003-08-28,13.700000,13.700000,13.500000,13.700000,13.700000,4400
2003-08-29,13.500000,13.500000,13.500000,13.500000,13.500000,2100
2003-09-02,13.650000,13.750000,13.600000,13.750000,13.750000,1500
2003-09-03,13.750000,13.750000,13.750000,13.750000,13.750000,0
2003-09-04,13.750000,13.750000,13.750000,13.750000,13.750000,700
2003-09-05,13.700000,13.800000,13.600000,13.800000,13.800000,1000
2003-09-08,13.950000,13.950000,13.950000,13.950000,13.950000,300
2003-09-09,13.990000,14.000000,13.990000,14.000000,14.000000,1500
2003-09-10,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-11,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-12,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-15,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-16,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-17,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-18,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-19,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-22,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-23,14.000000,14.000000,14.000000,14.000000,14.000000,0
2003-09-24,13.750000,14.000000,13.750000,14.000000,14.000000,1200
2003-09-25,14.000000,14.000000,14.000000,14.000000,14.000000,600
2003-09-26,14.300000,14.300000,14.300000,14.300000,14.300000,200
2003-09-29,14.300000,14.300000,14.300000,14.300000,14.300000,0
2003-09-30,14.400000,14.400000,14.400000,14.400000,14.400000,100
2003-10-01,14.400000,14.400000,14.400000,14.400000,14.400000,0
2003-10-02,14.400000,14.400000,14.400000,14.400000,14.400000,0
2003-10-03,14.200000,15.750000,14.200000,15.750000,15.750000,1000
2003-10-06,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-07,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-08,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-09,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-10,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-13,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-14,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-15,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-16,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-17,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-20,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-21,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-22,15.750000,15.750000,15.750000,15.750000,15.750000,0
2003-10-23,15.050000,15.250000,15.000000,15.050000,15.050000,5000
2003-10-24,14.900000,15.000000,14.900000,15.000000,15.000000,4000
2003-10-27,15.010000,15.350000,15.010000,15.350000,15.350000,5000
2003-10-28,15.350000,15.350000,15.350000,15.350000,15.350000,0
2003-10-29,15.000000,15.050000,15.000000,15.050000,15.050000,2600
2003-10-30,15.000000,15.000000,14.800000,14.800000,14.800000,1700
2003-10-31,14.650000,14.650000,14.650000,14.650000,14.650000,100
2003-11-03,14.650000,15.000000,14.650000,15.000000,15.000000,500
2003-11-04,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-05,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-06,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-07,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-10,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-11,14.900000,14.900000,14.900000,14.900000,14.900000,100
2003-11-12,14.900000,14.900000,14.900000,14.900000,14.900000,0
2003-11-13,15.000000,15.000000,15.000000,15.000000,15.000000,1500
2003-11-14,15.000000,15.000000,15.000000,15.000000,15.000000,0
2003-11-17,15.100000,15.100000,15.100000,15.100000,15.100000,1000
2003-11-18,15.250000,15.250000,15.100000,15.250000,15.250000,5600
2003-11-19,15.250000,15.500000,15.250000,15.500000,15.500000,800
2003-11-20,15.500000,15.500000,15.500000,15.500000,15.500000,200
2003-11-21,15.100000,15.100000,15.100000,15.100000,15.100000,800
2003-11-24,15.250000,15.450000,15.250000,15.450000,15.450000,1200
2003-11-25,15.450000,15.450000,15.450000,15.450000,15.450000,0
2003-11-26,15.250000,15.600000,15.250000,15.600000,15.600000,1300
2003-11-28,15.600000,15.600000,15.600000,15.600000,15.600000,0
2003-12-01,15.600000,15.600000,15.600000,15.600000,15.600000,0
2003-12-02,15.600000,15.600000,15.600000,15.600000,15.600000,0
2003-12-03,15.600000,15.600000,15.600000,15.600000,15.600000,0
2003-12-04,15.600000,15.600000,15.600000,15.600000,15.600000,0
2003-12-05,15.700000,16.500000,15.700000,16.150000,16.150000,3300
2003-12-08,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-09,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-10,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-11,15.550000,15.550000,15.550000,15.550000,15.550000,300
2003-12-12,15.550000,15.550000,15.550000,15.550000,15.550000,0
2003-12-15,15.550000,15.550000,15.550000,15.550000,15.550000,0
2003-12-16,15.550000,16.900000,15.550000,16.000000,16.000000,8900
2003-12-17,16.250000,16.250000,16.250000,16.250000,16.250000,200
2003-12-18,16.250000,16.250000,16.250000,16.250000,16.250000,0
2003-12-19,15.900000,15.900000,15.900000,15.900000,15.900000,400
2003-12-22,15.650000,15.900000,15.650000,15.900000,15.900000,800
2003-12-23,16.150000,16.150000,16.150000,16.150000,16.150000,2000
2003-12-24,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-26,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-29,16.150000,16.150000,16.150000,16.150000,16.150000,0
2003-12-30,15.650000,15.650000,15.650000,15.650000,15.650000,400
2003-12-31,16.250000,16.250000,16.250000,16.250000,16.250000,3500
2004-01-02,16.650000,16.650000,16.000000,16.000000,16.000000,1700
2004-01-05,15.800000,15.800000,15.800000,15.800000,15.800000,100
2004-01-06,15.800000,15.800000,15.750000,15.750000,15.750000,3800
2004-01-07,15.500000,15.800000,15.500000,15.800000,15.800000,4000
2004-01-08,15.600000,15.600000,15.600000,15.600000,15.600000,300
2004-01-09,15.990000,16.000000,15.980000,16.000000,16.000000,2200
2004-01-12,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-01-13,16.000000,16.000000,16.000000,16.000000,16.000000,1000
2004-01-14,15.750000,16.000000,15.750000,16.000000,16.000000,1900
2004-01-15,15.500000,16.000000,15.500000,16.000000,16.000000,1400
2004-01-16,16.000000,16.000000,16.000000,16.000000,16.000000,200
2004-01-20,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-01-21,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-01-22,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-01-23,16.200001,16.200001,16.200001,16.200001,16.200001,900
2004-01-26,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-01-27,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-01-28,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-01-29,15.700000,15.700000,15.700000,15.700000,15.700000,100
2004-01-30,15.700000,15.700000,15.700000,15.700000,15.700000,100
2004-02-02,15.700000,15.700000,15.700000,15.700000,15.700000,0
2004-02-03,15.700000,15.700000,15.700000,15.700000,15.700000,0
2004-02-04,15.700000,15.700000,15.700000,15.700000,15.700000,0
2004-02-05,16.000000,16.000000,16.000000,16.000000,16.000000,200
2004-02-06,16.000000,16.000000,15.990000,16.000000,16.000000,2300
2004-02-09,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-02-10,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-02-11,16.000000,16.000000,16.000000,16.000000,16.000000,200
2004-02-12,16.200001,16.200001,16.200001,16.200001,16.200001,2000
2004-02-13,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-02-17,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-02-18,16.209999,16.209999,16.209999,16.209999,16.209999,200
2004-02-19,16.250000,17.000000,16.250000,16.500000,16.500000,1800
2004-02-20,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-02-23,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-02-24,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-02-25,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-02-26,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-02-27,16.100000,16.100000,16.100000,16.100000,16.100000,200
2004-03-01,16.000000,16.000000,16.000000,16.000000,16.000000,200
2004-03-02,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-03-03,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-03-04,16.000000,16.000000,16.000000,16.000000,16.000000,0
2004-03-05,16.000000,16.200001,16.000000,16.200001,16.200001,400
2004-03-08,16.200001,16.200001,16.200001,16.200001,16.200001,0
2004-03-09,17.000000,17.000000,16.500000,16.500000,16.500000,200
2004-03-10,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-11,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-12,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-15,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-16,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-17,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-18,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-19,16.500000,16.500000,16.500000,16.500000,16.500000,0
2004-03-22,16.500000,17.000000,16.500000,17.000000,17.000000,2000
2004-03-23,17.150000,17.150000,17.000000,17.150000,17.150000,3000
2004-03-24,18.100000,18.100000,18.100000,18.100000,18.100000,100
2004-03-25,18.100000,18.100000,18.100000,18.100000,18.100000,0
2004-03-26,18.100000,18.100000,18.100000,18.100000,18.100000,0
2004-03-29,18.100000,18.100000,18.100000,18.100000,18.100000,0
2004-03-30,18.000000,18.000000,18.000000,18.000000,18.000000,200
2004-03-31,18.000000,18.000000,18.000000,18.000000,18.000000,0
2004-04-01,18.000000,18.000000,18.000000,18.000000,18.000000,0
2004-04-02,18.000000,18.000000,18.000000,18.000000,18.000000,0
2004-04-05,18.000000,18.000000,18.000000,18.000000,18.000000,0
2004-04-06,18.000000,18.000000,18.000000,18.000000,18.000000,0
2004-04-07,17.750000,17.750000,17.750000,17.750000,17.750000,100
2004-04-08,17.750000,17.750000,17.750000,17.750000,17.750000,0
2004-04-12,17.750000,17.750000,17.750000,17.750000,17.750000,0
2004-04-13,17.750000,17.750000,17.750000,17.750000,17.750000,0
2004-04-14,17.750000,17.750000,17.750000,17.750000,17.750000,0
2004-04-15,17.000000,17.000000,17.000000,17.000000,17.000000,100
2004-04-16,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-19,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-20,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-21,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-22,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-23,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-26,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-27,17.000000,17.000000,17.000000,17.000000,17.000000,300
2004-04-28,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-29,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-04-30,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-05-03,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-05-04,17.000000,17.000000,17.000000,17.000000,17.000000,0
2004-05-05,16.100000,16.100000,16.000000,16.000000,16.000000,1200
2004-05-06,15.900000,15.900000,15.900000,15.900000,15.900000,300
2004-05-07,15.900000,15.900000,15.900000,15.900000,15.900000,0
2004-05-10,15.750000,15.750000,15.250000,15.250000,15.250000,800
2004-05-11,15.250000,15.250000,15.250000,15.250000,15.250000,0
2004-05-12,15.250000,15.250000,15.250000,15.250000,15.250000,0
2004-05-13,15.250000,15.250000,15.250000,15.250000,15.250000,0
2004-05-14,15.250000,15.250000,15.250000,15.250000,15.250000,200
2004-05-17,15.250000,15.250000,15.250000,15.250000,15.250000,0
2004-05-18,16.000000,16.000000,16.000000,16.000000,16.000000,6000
2004-05-19,16.000000,16.000000,16.000000,16.000000,16.000000,3000
2004-05-20,15.750000,15.750000,15.500000,15.500000,15.500000,500
2004-05-21,15.700000,15.700000,15.500000,15.700000,15.700000,1000
2004-05-24,15.700000,15.700000,15.700000,15.700000,15.700000,0
2004-05-25,15.700000,15.700000,15.700000,15.700000,15.700000,0
2004-05-26,15.600000,15.600000,15.600000,15.600000,15.600000,100
2004-05-27,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-05-28,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-01,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-02,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-03,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-04,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-07,15.600000,15.600000,15.600000,15.600000,15.600000,0
2004-06-08,15.250000,15.250000,15.000000,15.000000,15.000000,700
2004-06-09,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-10,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-14,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-15,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-16,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-17,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-18,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-21,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-22,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-23,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-24,15.000000,15.000000,15.000000,15.000000,15.000000,1000
2004-06-25,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-06-28,14.900000,14.900000,14.750000,14.750000,14.750000,800
2004-06-29,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-06-30,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-07-01,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-07-02,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-07-06,15.200000,15.200000,15.200000,15.200000,15.200000,900
2004-07-07,15.200000,15.200000,15.200000,15.200000,15.200000,0
2004-07-08,15.200000,15.200000,15.200000,15.200000,15.200000,0
2004-07-09,15.200000,15.200000,15.200000,15.200000,15.200000,0
2004-07-12,15.200000,15.200000,15.200000,15.200000,15.200000,0
2004-07-13,14.990000,15.000000,14.990000,15.000000,15.000000,400
2004-07-14,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-15,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-16,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-19,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-20,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-21,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-22,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-07-23,14.650000,14.650000,14.400000,14.400000,14.400000,800
2004-07-26,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-07-27,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-07-28,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-07-29,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-07-30,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-08-02,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-08-03,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-08-04,14.400000,14.400000,14.400000,14.400000,14.400000,0
2004-08-05,14.750000,14.750000,14.750000,14.750000,14.750000,100
2004-08-06,14.100000,14.100000,14.100000,14.100000,14.100000,400
2004-08-09,14.100000,14.100000,14.100000,14.100000,14.100000,0
2004-08-10,15.000000,15.000000,14.750000,14.750000,14.750000,500
2004-08-11,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-08-12,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-08-13,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-08-16,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-08-17,14.750000,14.750000,14.750000,14.750000,14.750000,0
2004-08-18,15.000000,15.000000,15.000000,15.000000,15.000000,200
2004-08-19,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-08-20,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-08-23,15.000000,15.000000,15.000000,15.000000,15.000000,0
2004-08-24,15.450000,15.500000,15.200000,15.200000,15.200000,2800
2004-08-25,15.200000,15.200000,15.200000,15.200000,15.200000,0
2004-08-26,15.250000,15.500000,15.250000,15.500000,15.500000,800
2004-08-27,15.850000,16.600000,15.600000,16.200001,16.200001,9800
